"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"2024","Antemnacrassa incerta","species","Early Aptian","",125.45,122.46,99.349998,51.349998,106.4,46.78,"Coleoptera",13,12,97.4842,51.7141
"2027","Lithanomala crassa","species","Barremian","",129.4,125,116.93,51.700001,120.22,51.24,"Coleoptera",13,12,114.9452,55.1271
"2028","Lithanomala oblonga","species","Barremian","",129.4,125,116.93,51.700001,120.22,51.24,"Coleoptera",13,12,114.9452,55.1271
"2029","Lithanomala sibirica","species","Barremian","",129.4,125,116.93,51.700001,120.22,51.24,"Coleoptera",13,12,114.9452,55.1271
"2030","Mesocinetus ovatus","species","Early Aptian","",125.45,122.46,117.779999,52.959999,121.91,52.15,"Coleoptera",13,12,115.2029,56.4822
"2031","Antemnacrassa incerta","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2032","Mesosimplocaria ovalis","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2033","Mesosimplocaria parmula","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2034","Scraptiomima minima","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2035","Cryptophagites clavatus","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2036","Cryptophagites capitatus","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2037","Cryptophagites elongatus","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2038","Dzeregia crassa","species","Early Aptian","",125.45,122.46,116.190002,50.830002,121.65,49.81,"Coleoptera",13,12,114.5885,54.1634
"2039","Antemnacrassa incerta","species","Aptian","",125,113,119.610001,51.310001,127.27,50.38,"Coleoptera",12,11,116.5763,54.5657
"2040","Thoracotes glabrus","species","Aptian","",125,113,119.610001,51.310001,127.27,50.38,"Coleoptera",12,11,116.5763,54.5657
"2041","Antemnacrassa incerta","species","Aptian","",125,113,119.550003,51.32,127.21,50.38,"Coleoptera",12,11,116.5094,54.5647
"2046","Peltocoleops onokhojensis","species","Aptian","",125,113,116.82,51.625,124.53,50.16,"Coleoptera",12,11,114.8669,55.0361
"2047","Thoracotes glabrus","species","Aptian","",125,113,116.82,51.625,124.53,50.16,"Coleoptera",12,11,114.8669,55.0361
"2048","Artematopodites major","species","Early Aptian","",125.45,122.46,117.779999,52.959999,121.91,52.15,"Coleoptera",13,12,115.2029,56.4822
"2049","Artematopodites leskoviensis","species","Barremian","",129.4,125,116.93,51.700001,120.22,51.24,"Coleoptera",13,12,114.9452,55.1271
"2054","Dzeregia pilula","species","Early Aptian","",125.45,122.46,117.779999,52.959999,121.91,52.15,"Coleoptera",13,12,115.2029,56.4822
"2055","Oxycheilopsis cretacicus","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-7.1929,-7.392
"2056","Notocupes psilata","species","Late Barremian","Early Aptian",130,122.46,120.834999,41.615002,128.6,41.74,"Coleoptera",13,12,121.3431,44.7867
"2057","Notocupes epicharis","species","Late Barremian","Early Aptian",130,122.46,120.834999,41.615002,128.6,41.74,"Coleoptera",13,12,121.3431,44.7867
"2058","Notocupes stabilis","species","Late Barremian","Early Aptian",130,122.46,120.834999,41.615002,128.6,41.74,"Coleoptera",13,12,121.3431,44.7867
"2059","Notocupes rudis","species","Late Barremian","Early Aptian",130,122.46,120.834999,41.615002,128.6,41.74,"Coleoptera",13,12,121.3431,44.7867
"2060","Ovidytes gaoi","species","Aptian","",125,113,120,42,131.01,40.88,"Coleoptera",12,11,120.3662,45.0252
"2061","Cretihaliplus chifengensis","species","Aptian","",125,113,120,42,131.01,40.88,"Coleoptera",12,11,120.3662,45.0252
"2062","Cretihaliplus sidaojingensis","species","Aptian","",125,113,120,42,131.01,40.88,"Coleoptera",12,11,120.3662,45.0252
"2063","Gyrinidae","family","Aptian","",125,113,120,42,131.01,40.88,"Coleoptera",12,11,120.3662,45.0252
"2064","Hydrophilidae","family","Aptian","",125,113,120,42,131.01,40.88,"Coleoptera",12,11,120.3662,45.0252
"2065","Leptosorus fortus","species","Aptian","",125,113,120,42,131.01,40.88,"Coleoptera",12,11,120.3662,45.0252
"2074","Lirabus granulatus","species","Aptian","",125,113,120.029999,41.25,131.28,40.16,"Coleoptera",12,11,120.629,44.2985
"2075","Geotrupoides kezuoensis","species","Aptian","",125,113,120.029999,41.25,131.28,40.16,"Coleoptera",12,11,120.629,44.2985
"2098","Harpalinae","subfamily","Late Hauterivian","Aptian",136.4,113,136.889999,36.014999,145.09,45.12,"Coleoptera",14,11,137.8761,47.6196
"2100","Palaeoerirhinus latus","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2101","Palaeoerirhinus thompsoni","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2102","Palaeoerirhinus longirostris","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2103","Palaeoerirhinus ponomarenkoi","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2104","Mongolobrenthorrhinus pusillus","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2105","Testudobrenthorrhinus taetricus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2106","Coptoclava longipoda","species","Aptian","",125,113,99.160004,45.220001,110.88,40.86,"Coleoptera",12,11,99.7679,45.7697
"2107","Coleoptera","order","Aptian","",125,113,99.160004,45.220001,110.88,40.86,"Coleoptera",12,11,99.7679,45.7697
"2110","Cretocoma tologoica","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,100.9356,46.8891
"2111","Cretomelolontha transbaikalica","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2113","Cretoserica latitibialis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2130","Cretoscarabaeus gibbosus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2131","Cretoscarabaeus lentiginosus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2132","Cretorabaeus elongatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2228","Antemnacrassa latitibialis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2229","Holcorobeus atrosulcatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2230","Antemnacrassa maculata","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2231","Holcorobeus nigrovittatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2232","Mesaclopus mongolicus","species","Valanginian","Barremian",139.8,125,109.449997,44.516666,115.28,43.56,"Coleoptera",14,12,109.1461,46.1999
"2238","Cionocoleus magicus","species","Late Barremian","Early Aptian",130,122.46,118.967003,41.419998,126.91,41.12,"Coleoptera",13,12,119.4889,44.2892
"2239","Cionocoleus cervicalis","species","Late Barremian","Early Aptian",130,122.46,118.967003,41.419998,126.91,41.12,"Coleoptera",13,12,119.4889,44.2892
"2240","Cionocoleus tanae","species","Late Barremian","Early Aptian",130,122.46,118.967003,41.419998,126.91,41.12,"Coleoptera",13,12,119.4889,44.2892
"2241","Cionocoleus olympicus","species","Late Barremian","Early Aptian",130,122.46,118.967003,41.419998,126.91,41.12,"Coleoptera",13,12,119.4889,44.2892
"2248","Coptoclava longipoda","species","Aptian","",125,113,97.800003,39.965,110.86,35.15,"Coleoptera",12,11,98.915,39.31
"2262","Fuscicupes parvus","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2263","Notocupes tuanwangensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2265","Cretarabus medius","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2266","Magnirabus furvus","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2267","Atrirabus shandongensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2268","Atrirabus tuanwangensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2269","Protoscelis tuanwangensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2270","Proteroscarabaeus yeni","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2271","Lithoscarabaeus baissensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2272","Cretogeotrupes nodusus","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2273","Necromera longa","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2274","Macronotus tuanwangensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2275","Jingxidiscus lushangfenensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2276","Sinostaphylina nanligezhuangensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2277","Sinosilphia punctata","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Coleoptera",12,11,122.5582,40.0287
"2278","Notocupes laiyangensis","species","Aptian","",125,113,120.805,37.049999,133.26,36.21,"Coleoptera",12,11,122.6232,40.3199
"2280","Coptoclava longipoda","species","Aptian","",125,113,120.805,37.049999,133.26,36.21,"Coleoptera",12,11,122.6232,40.3199
"2281","Coptoclava longipoda","species","Aptian","",125,113,120.805,37.040001,133.26,36.21,"Coleoptera",12,11,122.6259,40.3101
"2282","Proteroscarabaeus yeni","species","Aptian","",125,113,120.845001,36.990002,133.31,36.16,"Coleoptera",12,11,122.6802,40.2677
"2283","Coptoclava longipoda","species","Aptian","",125,113,120.845001,36.990002,133.31,36.16,"Coleoptera",12,11,122.6802,40.2677
"2284","Caririderma pilosa","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-7.1929,-7.392
"2293","Longimaxilla sinica","species","Aptian","",125,113,97.800003,39.965,110.86,35.15,"Coleoptera",12,11,98.915,39.31
"2295","Brochocoleus punctatus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2296","Gansucupes attenuatus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2297","Synodus changmaensis","species","Early Aptian","",125.45,122.46,96.75,39.919998,108.3,34.82,"Coleoptera",13,12,97.914,39.0903
"2298","Mesotricupes reticulatus","species","Late Aptian","",122.46,112.03,96.75,39.919998,110.16,34.96,"Coleoptera",12,11,97.914,39.0903
"2299","Petalocupes arcus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2301","Leptopodocoleus sarmentosus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2302","Yumenocoleus longus","species","Early Aptian","",125.45,122.46,96.75,39.919998,108.3,34.82,"Coleoptera",13,12,97.914,39.0903
"2303","Yumenocoleus longus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2304","Yumenocoleus intermedius","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2305","Eurycoleus clypeolatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2306","Eurycoleus arcuatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2307","Eurycoleus dimorphocellatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2308","Eurycoleus parvus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2309","Tetillopsis parvula","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2310","Yumenocoleus lineatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2311","Glottocoleus lenticulata","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2312","Mesocoleus zhonggouense","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2313","Glyptocoleus stellatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2316","Mesotricupes lineatus","species","Early Aptian","",125.45,122.46,96.75,39.919998,108.3,34.82,"Coleoptera",13,12,97.914,39.0903
"2317","Prosilpha nigrita","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2318","Mesoscarabaeus corneus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2319","Mesoscarabaeus morulosus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2320","Hongscarabaeus brunneus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2321","Jiuquanocoleus punctatus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2322","Microcoleus brunneus","species","Early Aptian","",125.45,122.46,96.75,39.919998,108.3,34.82,"Coleoptera",13,12,97.914,39.0903
"2323","Sinocarabus longicornutus","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2324","Pleurocoleus catenatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2325","Vago oblonga","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2326","Obesofemoria chijinqiaoensis","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2327","Obesofemoria","genus","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2328","Phyllocoleus striolatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2329","Leptocoleus lenis","species","Aptian","",125,113,97.389999,40.099998,110.45,35.21,"Coleoptera",12,11,98.4807,39.373
"2330","Planocoleus ensatus","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Coleoptera",12,11,98.915,39.31
"2333","Baissalarva hydrobioides","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2334","Cretoxenus australis","species","Late Aptian","",122.46,112.03,145.97998,-38.575363,130.68,-83.32,"Coleoptera",12,11,113.6862,-78.2458
"2341","Alegorius yixianus","species","Late Barremian","Early Aptian",130,122.46,118.921997,41.536999,126.82,41.23,"Coleoptera",13,12,119.4069,44.3959
"2343","Hebeicarabus guojiacunense","species","Aptian","",125,113,116.699997,41.799999,127.94,40.1,"Coleoptera",12,11,117.0623,44.2838
"2344","Xishanocarabus parvus","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2345","Fangshania punctata","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2346","Yumenocoleus nantianmenensis","species","Barremian","",129.4,125,114.695,40.884998,123.49,39.6,"Coleoptera",13,12,115.3147,43.0569
"2347","Eurycoleus foveolatus","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2348","Fengningia punctata","species","Aptian","",125,113,116.699997,41.799999,127.94,40.1,"Coleoptera",12,11,117.0623,44.2838
"2349","Glypta qingshilaensis","species","Barremian","",129.4,125,116.690002,41.832001,125,40.94,"Coleoptera",13,12,117.0422,44.3133
"2350","Glypta longa","species","Barremian","",129.4,125,116.690002,41.832001,125,40.94,"Coleoptera",13,12,117.0422,44.3133
"2351","Geotrupoides songyingziensis","species","Late Barremian","Early Aptian",130,122.46,119.050003,41.264999,127.05,41,"Coleoptera",13,12,119.6213,44.1517
"2352","Probelus sinicus","species","Late Barremian","Early Aptian",130,122.46,119.010002,41.099998,127.07,40.83,"Coleoptera",13,12,119.6308,43.9841
"2520","Anaglyphites laximandibule","species","Aptian","",125,113,120.349998,29.715,134.73,30.41,"Coleoptera",12,11,124.01,34.4936
"2521","Coptoclava longipoda","species","Early Aptian","",125.45,122.46,119.75,28.504999,133.59,29.76,"Coleoptera",13,12,124.1461,33.1798
"2523","Artematopodidae","family","Early Aptian","",125.45,122.46,119.75,28.504999,133.59,29.76,"Coleoptera",13,12,124.1461,33.1798
"2524","Lasiosyne multituberata","species","Early Aptian","",125.45,122.46,119.75,28.504999,133.59,29.76,"Coleoptera",13,12,124.1461,33.1798
"2566","Ensicupes guyangensis","species","Aptian","",125,113,109.995003,41,121.87,38.16,"Coleoptera",12,11,110.5689,42.3783
"2567","Polysitum wudenghaoensis","species","Barremian","Albian",129.4,100.5,109.529999,41.16,121.9,37.72,"Coleoptera",13,10,110.0576,42.4557
"2568","Coptoclava longipoda","species","Aptian","",125,113,116.440002,42.055,127.61,40.31,"Coleoptera",12,11,116.7186,44.489
"2575","Cretoprionus liutiaogouensis","species","Late Barremian","Early Aptian",130,122.46,118.921997,41.536999,126.82,41.23,"Coleoptera",13,12,119.4069,44.3959
"2586","Holcorobeus atrosulcatus","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,100.9356,46.8891
"2587","Mongolrobeus zherikhini","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2594","Antemnacrassa magna","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2595","Antemnacrassa nebulosa","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2596","Antemnacrassa geminata","species","Early Aptian","",125.45,122.46,113.389999,51.709999,118.62,50.03,"Coleoptera",13,12,111.283,54.525
"2597","Antemnacrassa albomaculata","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,100.9356,46.8891
"2599","Coptoclava longipoda","species","Aptian","",125,113,120.785004,37.035,133.24,36.2,"Coleoptera",12,11,122.6067,40.302
"2600","Coptoclava longipoda","species","Aptian","",125,113,120.855003,37.014999,133.32,36.19,"Coleoptera",12,11,122.6838,40.2938
"2601","Notocupes kezuoensis","species","Aptian","",125,113,120.029999,41.25,131.28,40.16,"Coleoptera",12,11,120.629,44.2985
"2602","Sunocarabus brunneus","species","Aptian","",125,113,120.029999,41.25,131.28,40.16,"Coleoptera",12,11,120.629,44.2985
"2603","Meileyingia spinosa","species","Aptian","",125,113,120.029999,41.25,131.28,40.16,"Coleoptera",12,11,120.629,44.2985
"2604","Yiyangicupes huobashanense","species","Aptian","",125,113,117.470001,28.5,132.91,28.12,"Coleoptera",12,11,122.0501,32.2291
"2605","Jiangxicoleus yiyangense","species","Aptian","",125,113,117.470001,28.5,132.91,28.12,"Coleoptera",12,11,122.0501,32.2291
"2606","Yumenocoleus tenuis","species","Aptian","",125,113,117.459999,28.465,132.92,28.08,"Coleoptera",12,11,122.0605,32.1941
"2607","Jiangxicoleus yiyangense","species","Aptian","",125,113,117.349998,28.184999,132.98,27.79,"Coleoptera",12,11,122.1156,31.9015
"2608","Jiangxicoleus guixiense","species","Aptian","",125,113,117.199997,28.190001,132.85,27.73,"Coleoptera",12,11,121.9755,31.8436
"2609","Jiangxicoleus yiyangense","species","Aptian","",125,113,117.202003,28.195,132.85,27.73,"Coleoptera",12,11,121.9746,31.8488
"2610","Jiangxicoleus guixiense","species","Aptian","",125,113,117.653,28.584999,133.02,28.27,"Coleoptera",12,11,122.1701,32.38
"2617","Proteroscarabaeus yeni","species","Aptian","",125,113,120.964996,37.049999,133.41,36.24,"Coleoptera",12,11,122.7872,40.346
"2619","Coptoclava longipoda","species","Aptian","",125,113,120.644997,36.764999,133.18,35.91,"Coleoptera",12,11,122.5353,40.0148
"2631","Omma sibiricum","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2632","Allophalerus verrucosus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2633","Anaglyphites capitatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2634","Notocupes excellens","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2635","Notocupes caudatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2636","Notocupes vitimensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2637","Priacmopsis adumbrata","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2638","Zygadenia alexrasnitsyni","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2639","Cupedidae","family","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2648","Protoxyporus grandis","species","Late Barremian","Early Aptian",130,122.46,118.921997,41.536999,126.82,41.23,"Coleoptera",13,12,119.4069,44.3959
"2671","Cretohybosorus buryaticus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2672","Cretohybosorus striatulus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2694","Jingxidiscus lushangfenensis","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2698","Nicrophorinae","subfamily","Late Barremian","Early Aptian",130,122.46,118.921997,41.536999,126.82,41.23,"Coleoptera",13,12,119.4069,44.3959
"2701","Microsyne lauta","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2702","Crassisyne ampla","species","Barremian","",129.4,125,109.845001,45.3531,117.4,43.32,"Coleoptera",13,12,109.2291,47.08
"2704","Cretochodaeus mongolicus","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2705","Cretochodaeus striatus","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,99.6509,45.9863
"2707","Cretohypna cristata","species","Late Barremian","Early Aptian",130,122.46,118.921997,41.536999,126.82,41.23,"Coleoptera",13,12,119.4069,44.3959
"2708","Aphodius cretaceous","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2709","Paratrox medvedevi","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,100.9356,46.8891
"2782","Distenorrhinus (Buryatnemonyx) ovatus","species","Aptian","",125,113,103.627197,50.350101,113.09,46.58,"Coleoptera",12,11,102.1091,51.5068
"2784","Cratonemonyx martinsnetoi","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-7.1929,-7.392
"2786","Baissimberis prodigiosus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2787","Chinocimberis dispersus","species","Valanginian","Barremian",139.8,125,109.449997,44.516666,115.28,43.56,"Coleoptera",14,12,109.1461,46.1999
"2791","Magnocoleus huangjiapuensis","species","Barremian","",129.4,125,114.695,40.884998,123.49,39.6,"Coleoptera",13,12,115.3147,43.0569
"2794","Zygadenia liui","species","Late Barremian","Early Aptian",130,122.46,119.127777,41.3325,127.09,41.08,"Coleoptera",13,12,119.6801,44.2304
"2809","Mesoschizopus elegans","species","Late Barremian","Early Aptian",130,122.46,118.967003,41.419998,126.91,41.12,"Coleoptera",13,12,119.4889,44.2892
"2811","Coleoptera","order","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-7.1929,-7.392
"2813","Eremisyne xiazhuangensis","species","Aptian","Albian",125,100.5,116.080002,39.799999,128.49,36.87,"Coleoptera",12,10,117.0381,42.2295
"2814","Caraboidea","superfamily","Aptian","Albian",125,100.5,116.080002,39.799999,128.49,36.87,"Coleoptera",12,10,117.0381,42.2295
"2815","Cretaceites jingxiensis","species","Aptian","Albian",125,100.5,116.080002,39.799999,128.49,36.87,"Coleoptera",12,10,117.0381,42.2295
"2905","Mesobyrrhus tanae","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2906","Mesobyrrhus parvus","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2907","Fangshanella stolida","species","Late Aptian","",122.46,112.03,116.110001,39.775002,128.28,37.7,"Coleoptera",12,11,117.0758,42.2101
"2913","Longurius xigeduensis","species","Aptian","",125,113,108.485001,40.985001,120.47,37.89,"Coleoptera",12,11,109.073,42.1085
"2918","Baisarabaeus yixianensis","species","Late Barremian","Early Aptian",130,122.46,118.921997,41.536999,126.82,41.23,"Coleoptera",13,12,119.4069,44.3959
"2919","Protolucanus jurassicus","species","Aptian","",125,113,101.839996,45.389999,113.25,41.48,"Coleoptera",12,11,102.3377,46.4064
"2920","Cretolucanus longus","species","Early Aptian","",125.45,122.46,113.389999,51.709999,118.62,50.03,"Coleoptera",13,12,111.283,54.525
"2921","Cretolucanus ordinarius","species","Early Aptian","",125.45,122.46,113.389999,51.709999,118.62,50.03,"Coleoptera",13,12,111.283,54.525
"2922","Cretolucanus sibericus","species","Early Aptian","",125.45,122.46,113.389999,51.709999,118.62,50.03,"Coleoptera",13,12,111.283,54.525
"2923","Baisarabaeus rugosus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
"2925","Cretoglaphyrus rohdendorfi","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,109.1579,55.8218
