"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"23281","Corporesana khatanga","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Diptera",9,8,74.3651,67.4797
"23381","Culicidae","family","Late Campanian","",83.5,70.6,-110.76667,31.666668,-75.98,42.87,"Diptera",8,7,-81.7323,39.3315
"23441","Krassiloviola geniusloci","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Diptera",9,8,74.3651,67.4797
"23451","Neuseptychoptera carolinensis","species","Early Campanian","",83.5,70.6,-78.035004,35.352001,-40.72,37.1,"Diptera",8,7,-47.525,35.0639
"23612","Ugolyakia kaluginae","species","Late Santonian","",85.8,83.5,101.330002,72.029724,85.87,66.95,"Diptera",9,8,74.7895,68.377
"23621","Protoculicoides","genus","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Diptera",8,7,999.99,999.99
"23631","Chironomidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Diptera",8,7,999.99,999.99
"23731","Canadopeza biacrosticha","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Diptera",8,7,-74.4393,56.8639
"2507","Ugolyakomyia rautianae","species","Late Santonian","",85.8,83.5,101.330002,72.029724,85.87,66.95,"Diptera",9,8,74.7895,68.377
"2554","Mesoacentron kaluginae","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Diptera",9,8,74.3651,67.4797
"25551","Pseudochironomini","tribe","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Diptera",9,8,74.3651,67.4797
"25941","Yantarpsychodus szadziewskii","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Diptera",9,8,74.3651,67.4797
"5115","Cretoneta zherichini","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Ephemeroptera",9,8,74.3651,67.4797
"5313","Cretoneta acmoptera","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Ephemeroptera",9,8,74.3651,67.4797
"5416","Palaeoanthus orthostylus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Ephemeroptera",9,8,74.3651,67.4797
"5515","Palaeoanthus minutus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Ephemeroptera",9,8,74.3651,67.4797
"14512","Heptageniidae","family","Late Campanian","",83.5,70.6,-119.990799,55.0854,-71.81,67.08,"Ephemeroptera",8,7,-79.9624,63.6195
"22413","Palaeocloeon taimyricum","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Ephemeroptera",9,8,74.3651,67.4797
"28211","Ephemeroptera","order","Cenomanian","Santonian",100.5,83.6,-73.948303,4.7127,-42.35,3.6,"Ephemeroptera",10,8,-52.9364,1.2786
"5253","Electrococcus canadensis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6002","Canadaphis carpenteri","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6016","Aradus creticus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"6023","Cretamyzus pikei","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6033","Mesozoicaphis tuberculata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6043","Mesozoicaphis canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6053","Mesozoicaphis parva","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6063","Calgariaphis unguifera","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6073","Albertaphis longirostris","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6082","Campaniaphis albertae","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6092","Mesozoicaphis electri","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6116","Jascopus notabilis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6123","Longiradius foottitti","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6143","Canaphis albertensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6152","Aphidinius constrictus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6193","Palaeoaphis archimedia","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6203","Ambaraphis costalis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6216","Alloambria caudata","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6223","Pseudambria longirostris","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6233","Aniferella bostoni","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6243","Canadaphis carpenteri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"6516","Netutela annunciator","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6623","Anirma longiclavalis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"6633","Manaria minor","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"6643","Cretamiris zherikhini","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"6653","Armanomiris cretaceous","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"6663","Armanomiris klimaszewskii","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"6815","Popovophysa entzmingeri","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"6916","Tajmyraphis zherichini","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6922","Retinaphis rasnitsyni","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6932","Retinaphis glandulosa","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6941","Jantardakhia electri","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6951","Tajmyraphis beckermigdisovae","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6971","Khatangaphis sibirica","species","Late Santonian","",85.8,83.5,98.641113,70.929169,85.02,65.6,"Hemiptera",9,8,74.112,67.0081
"6982","Palaeoforda tajmyrensis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"6992","Antonaphis affinis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"7001","Aphidocallis caudatus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"7015","Antonaphis brachycera","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"7021","Aniferella sibirica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"7071","Alydidae","family","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"11215","Shaposhnikovia electri","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"11222","Canadaphis mordvilkoi","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"11232","Tajmyrella cretacea","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"11241","Palaeoaphis incognita","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"11902","Cretargus emeljanovi","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"11922","Cixitettix yangi","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"15772","Ambaraphis kotejai","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"15782","Alloambria infelicis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hemiptera",8,7,-60.1164,57.5605
"17992","Inka minuta","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"18532","Palaeoaphidiella abdominalis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"18542","Grassyaphis pikei","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"18552","Palaeoaphis archimedia","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"18562","Ambaraphis costalis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"18801","Cretaceomira phalanx","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hemiptera",8,7,-74.4393,56.8639
"18913","Palaeoaphis armani","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"18922","Canadaphis kovalevi","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"18931","Alloambria phoenicis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,133.9018,65.8142
"20442","Taimyrocoris sukatshevae","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"21402","Achilidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hemiptera",8,7,999.99,999.99
"22181","Cretamyzidae","family","Late Campanian","",83.5,70.6,-111.5,50.75,-65.68,60.93,"Hemiptera",8,7,-73.6009,57.6803
"22214","Sternorrhyncha","suborder","Late Campanian","",83.5,70.6,-119.108101,55.0639,-70.68,66.83,"Hemiptera",8,7,-78.9364,63.404
"2442","Khatangaphis sibirica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hemiptera",9,8,74.3651,67.4797
"10107","Dryinus canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"12116","Prolagynodes penniger","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"14109","Armania robusta","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"15108","Pseudarmania rasnitsyni","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"16109","Pseudarmania aberrans","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"17116","Armania curiosa","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"18109","Archaeopone taylori","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"19107","Poneropterus sphecoides","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"3856","Magadanobracon rasnitsyni","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"3917","Magadanobracon zherikhini","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"4018","Cretorhyssalus brevis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6117","Cananeuretus occidentalis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"8816","Labenopimpla rasnitsyni","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"8916","Labenopimpla kasparyani","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9015","Armanopimpla zherikhini","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9116","Ramulimonstrum intermedium","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9216","Rugopimpla vulgaris","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9316","Rugopimpla fallax","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9416","Rugopimpla angusticella","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9516","Rugopimpla macra","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9613","Rugopimpla matrona","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9716","Micropimpla lucida","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9815","Micropimpla obscura","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"9916","Tryphopimpla xoridoptera","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"10016","Ichneumonidae","family","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"10115","Rugopimpla","genus","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"10215","Micropimpla","genus","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"10316","Labenopimplinae","subfamily","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"23015","Maimetsha arctica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23115","Stigmaphron orphne","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23215","Allocotidus melpomene","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23316","Hippocoon evadne","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23415","Trupochalcis inops","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23516","Cretevania minor","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23616","Cretevania major","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23716","Cretomyrma unicornis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"23816","Dlusskyidris zherichini","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"24713","Cretodryinus zherichini","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"24813","Cretomyrma arnoldii","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"29414","Iscopinus separatus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"37612","Eotapinoma macalpini","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"3779","Canapone dentata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"37813","Lisponema singularis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"37913","Procleptes carpenteri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"38113","Serphites paradoxus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"38212","Serphites bruesi","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"38313","Serphites kuzminae","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"38413","Jubaserphites ethani","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"3857","Serphites paradoxus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"3873","Serphites hynemani","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"3883","Serphites pygmaeus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"3952","Archaeromma minutissimum","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"3973","Archaeromma minutissimum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"3993","Archaeromma nearcticum","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4022","Archaeromma","genus","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4032","Triadomerus bulbosus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4043","Triadomerus","genus","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4054","Carpenteriana tumida","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4064","Archaeromma masneri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4073","Enneagmus pristinus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4084","Distylopus bisegmentus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4092","Bouceklytus arcuodens","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"41010","Baeomorpha dubitata","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4117","Baeomorpha ovatata","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4143","Triadomerus bulbosus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4153","Baeomorpha dubitata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4163","Baeomorpha ovatata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4243","Macalpinia canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4283","Archaeromma nearcticum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4342","Boltonimecia canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4432","Taimyrisphex pristinus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4443","Pittoecus pauper","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4452","Cretabythus sibiricus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4463","Archaepyris minutus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4474","Hypocleptes rasnitsyni","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4484","Protamisega khatanga","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4504","Celonophamia taimyria","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"4673","Cretoscolia promissiva","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"4722","Proliopteron redactus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4732","Tanaoknemus ecarinatus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4742","Micropresbyteria caputipressa","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4753","Anteucoila delicia","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"4763","Goerania petiolata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"48110","Sphecomyrma freyi","species","Turonian","Santonian",93.9,83.6,-74.209999,40.445,-31.72,40.85,"Hymenoptera",9,8,-41.9628,38.98
"4823","Protimaspis costalis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4834","Diorhyssalus allani","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4843","Pygostolus patriarchicus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4853","Neoblacus facialis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4861","Baryconus fulleri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4872","Proteroscelio antennalis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4882","Apocrita","suborder","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-60.1164,57.5605
"4992","Tagsmiphron spiculum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"5001","Tagsmiphron leucki","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"50110","Tagsmiphron exitorum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"5024","Conostigmus cavannus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"6074","Aculeata","unranked clade","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6083","Gonatopus cretacicus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6093","Anteonopsis antiquus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6254","Tagsmiphron canadense","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"6303","Gerocynips","genus","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6317","Gerocynips sibirica","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6321","Gerocynips florenskayae","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6334","Antiquecynips orientalis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"6344","Arctogerocynips magadanicus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
