"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"19952","Carsburgia knezouri","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"19962","Carsburgia knezouri","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,102.3544,-58.5705
"20002","Dysmorphoptiloides elongata","species","Norian","",228,208.5,152.800003,-27.546,114.2,-60.72,"Hemiptera",23,21,102.3723,-58.511
"20042","Tennentsia princeps","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,102.3407,-58.5067
"20062","Heterochterus timmsii","species","Norian","",228,208.5,152.783997,-27.544001,114.18,-60.71,"Hemiptera",23,21,102.3523,-58.5012
"20072","Tennentsia princeps","species","Norian","",228,208.5,152.800003,-27.546,114.2,-60.72,"Hemiptera",23,21,102.3723,-58.511
"20492","Mesoscytina fistulae","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,102.3407,-58.5067
"20522","Mesoscytina magna","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,102.3544,-58.5705
"20532","Eurymelidium australe","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,102.3544,-58.5705
"20542","Eurymelidium australe","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"20552","Apheloscyta mesocampta","species","Norian","",228,208.5,152.830002,-27.584,114.2,-60.77,"Hemiptera",23,21,102.372,-58.5574
"20582","Mesonirvana dmitryi","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,102.3544,-58.5705
"20592","Mesonirvana dmitryi","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"20872","Hallakkungis amisanus","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Hemiptera",23,21,119.1262,42.624
"21214","Triassonepa solensis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Hemiptera",23,21,-23.3874,10.1504
"21821","Mesodiphthera grandis","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"21991","Hemiptera","order","Late Triassic","",237,201.3,119.565002,40.064999,131.8,42.6,"Hemiptera",24,20,113.3359,47.9227
"22752","Crosbixius carsburgi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,102.3407,-58.5067
"23442","Mesojassus ipsviciensis","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"23452","Mesojassus australis","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"23522","Ipsvicia jonesi","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"23532","Ipsviciopsis elegans","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,102.3435,-58.5738
"23592","Mesocixiodes termioneura","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,102.3544,-58.5705
"24322","Tennentsia koreana","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Hemiptera",23,21,119.1262,42.624
"3400","Homoptera","suborder","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Homoptera",23,21,102.2257,-58.5488
"10106","Knezouria unicus","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Homoptera",23,21,102.3544,-58.5705
"13108","Homoptera","suborder","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Homoptera",23,21,102.3407,-58.5067
"20109","Archexyela crosbyi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hymenoptera",23,21,102.3407,-58.5067
"12183","Archexyela ipswichensis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hymenoptera",23,21,102.3407,-58.5067
"7124","Neopermopanorpa mesembria","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"8117","Xenopanorpa didymovena","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"9119","Mesochorista proavita","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"10117","Neoparachorista perkinsi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"11117","Neoparachorista splendida","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"12120","Neoparachorista semiovena","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"13117","Triassochorista nana","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"14118","Archebittacus exilis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"15117","Xenochoristella hillae","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"16117","Austrochoristella whitehousei","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"17119","Mesotanyderus jonesi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,102.3407,-58.5067
"4620","Mendozachorista volkheimeri","species","Norian","",228,208.5,-69.589996,-35.630001,-23.06,-45.59,"Mecoptera",23,21,-32.0802,-45.4725
"5128","Mesopsyche triareolata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,102.2257,-58.5488
"5425","Mesochorista proavita","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,102.2257,-58.5488
"5524","Mecoptera","order","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,102.2257,-58.5488
"5820","Izjumus ukrainensis","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Mecoptera",23,21,29.5466,40.7095
"5919","Garazhovka triassica","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Mecoptera",23,21,29.5466,40.7095
"18916","Mesopsyche dobrokhotovae","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Mecoptera",23,21,29.5466,40.7095
"19318","Liassochorista kenderlykensis","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Mecoptera",23,21,70.4017,59.6326
"21717","Pseudopolycentropodes virginicus","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Mecoptera",23,21,-23.3874,10.1504
"38314","Mesopsyche triareolata","species","Norian","",228,208.5,152.757004,-27.621,114.05,-60.76,"Mecoptera",23,21,102.2298,-58.5503
"38414","Orthophlebiidae","family","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,102.2257,-58.5488
"4982","Mesochorista proavita","species","Norian","",228,208.5,152.779007,-27.551001,114.16,-60.72,"Mecoptera",23,21,102.3377,-58.5044
"5255","Mesopsyche triareolata","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Mecoptera",23,21,102.3435,-58.5738
"5263","Mesopsyche triareolata","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Mecoptera",23,21,102.3544,-58.5705
"5475","Mesopsyche dobrokhotovae","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Mecoptera",23,21,119.1262,42.624
"55111","Archebittacus exilis","species","Norian","",228,208.5,152.768997,-27.549999,114.15,-60.71,"Mecoptera",23,21,102.3249,-58.4984
"20118","Izyumochauliodes aristovi","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Megaloptera",23,21,29.5466,40.7095
"21118","Sialidae","family","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Megaloptera",23,21,29.5466,40.7095
"22120","Megaloptera","order","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Megaloptera",23,21,29.5466,40.7095
"4924","Mesoberotha superba","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5027","Proberothella elongata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5130","Archeosmylus stigmatus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5225","Archeosmylus costalis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5320","Lithosmylidia lineata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5427","Lithosmylidia parvula","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5526","Osmylopsychops spillerae","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"5620","Archepsychops triassicus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"10418","Protopsychopsis venosa","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Neuroptera",23,21,102.2257,-58.5488
"10520","Archepsychops triassicus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Neuroptera",23,21,102.2257,-58.5488
"10618","Triassopsychops superbus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Neuroptera",23,21,102.2257,-58.5488
"10719","Osmylopsychops spillerae","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Neuroptera",23,21,102.2257,-58.5488
"4645","Petropsychops superbus","species","Norian","",228,208.5,152.757004,-27.621,114.05,-60.76,"Neuroptera",23,21,102.2298,-58.5503
"4655","Archeosmylus","genus","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Neuroptera",23,21,102.2257,-58.5488
"4744","Lithosmylidia","genus","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"4755","Neuroptera","order","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"6175","Triassopsychops superbus","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Neuroptera",23,21,102.3435,-58.5738
"6185","Osmylopsychops spillerae","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Neuroptera",23,21,102.3435,-58.5738
"62111","Osmylopsychops spillerae","species","Norian","",228,208.5,152.768997,-27.549999,114.15,-60.71,"Neuroptera",23,21,102.3249,-58.4984
"6235","Petropsychops superbus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,102.3407,-58.5067
"21518","Odonata","order","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Odonata",23,21,102.3407,-58.5067
"28215","Mesomantidion queenslandicum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Odonata",23,21,102.2257,-58.5488
"28316","Odonata","order","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Odonata",23,21,102.2257,-58.5488
"28415","Triassolestes epiophlebioides","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Odonata",23,21,102.2257,-58.5488
"28515","Triassophlebia stigmatica","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Odonata",23,21,102.2257,-58.5488
"9394","Koreatriassothemis elongatus","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Odonata",23,21,119.1262,42.624
"9404","Isophlebioptera","unranked clade","Norian","",228,208.5,126.63028,36.350834,138.15,38.98,"Odonata",23,21,119.1358,42.6341
"3869","Orthoptera","order","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Orthoptera",23,21,-23.3874,10.1504
"6727","Triassolocusta leptoptera","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Orthoptera",23,21,102.3407,-58.5067
"6825","Prohagla imperfecta","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Orthoptera",23,21,102.3407,-58.5067
"6927","Prohagla","genus","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Orthoptera",23,21,102.3407,-58.5067
"7024","Neohagla sinuata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Orthoptera",23,21,102.3407,-58.5067
"7135","Mesogryllacris giganteus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Orthoptera",23,21,102.3407,-58.5067
"7225","Xenopterum crosbyi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Orthoptera",23,21,102.3407,-58.5067
"14128","Triassomantis pygmaeus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Orthoptera",23,21,102.2257,-58.5488
"14220","Triassolocusta leptoptera","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Orthoptera",23,21,102.2257,-58.5488
"7895","Euhagla saurensis","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Orthoptera",23,21,70.4017,59.6326
"8755","Proparagryllacris crassifemur","species","Norian","",228,208.5,152.757004,-27.621,114.05,-60.76,"Orthoptera",23,21,102.2298,-58.5503
"8766","Proparagryllacris crassifemur","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Orthoptera",23,21,102.2257,-58.5488
"9702","Ensifera","suborder","Norian","",228,208.5,-75.247398,40.344898,-9.47,13.81,"Orthoptera",23,21,-20.1369,14.1948
"10231","Cascadelcana virginiana","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Orthoptera",23,21,-23.3874,10.1504
"10734","Magnatitan jongheoni","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Orthoptera",23,21,119.1262,42.624
"4137","Plecoptera","order","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Plecoptera",23,21,102.3407,-58.5067
"10420","Siberioperla angulata","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Plecoptera",23,21,29.5466,40.7095
"10525","Siberioperla ovalis","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Plecoptera",23,21,70.4017,59.6326
"12719","Trianguliperla aequalis","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Plecoptera",23,21,70.4017,59.6326
"13129","Trianguliperla innoxia","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Plecoptera",23,21,29.5466,40.7095
"13220","Berekia neglecta","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Plecoptera",23,21,29.5466,40.7095
"21923","Gondwanoperlidium triassicum","species","Norian","",228,208.5,152.757004,-27.621,114.05,-60.76,"Plecoptera",23,21,102.2298,-58.5503
"22023","Gondwanoperlidium triassicum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Plecoptera",23,21,102.2257,-58.5488
"25618","Triassoperla yongrenensis","species","Norian","",228,208.5,101.550003,26.1,111.46,26.03,"Plecoptera",23,21,91.1668,29.8358
"26218","Siberioperlidae","family","Norian","",228,208.5,126.63028,36.350834,138.15,38.98,"Plecoptera",23,21,119.1358,42.6341
"26318","Platyperla","genus","Norian","",228,208.5,126.63028,36.350834,138.15,38.98,"Plecoptera",23,21,119.1358,42.6341
"26418","Baleyopterygidae","family","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Plecoptera",23,21,119.1262,42.624
"21003","Cladochoristella bryani","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Trichoptera",23,21,102.3407,-58.5067
"3887","Prorhyacophila colliveri","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Trichoptera",23,21,102.3407,-58.5067
