"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"15232","Mesocixius parvus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15262","Fletcheriana triassica","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15272","Triassoaphis cubitus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15282","Platyscytinella paradoxa","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15292","Hexascytina tillyardi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15302","Triscytina rotundata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15481","Knezouria unicus","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"16671","Dytoscytina ejuncida","species","Late Triassic","",237,201.3,116.425003,25.83,126.02,24.99,"Hemiptera",24,20,103.9409,25.9619
"16692","Sinisbole juvenis","species","Norian","",228,208.5,113.800003,27.995001,123.59,28.57,"Hemiptera",23,21,100.7363,27.3634
"16714","Lacunisbole ligonis","species","Carnian","",237,228,113.620003,24.700001,118.3,1.2,"Hemiptera",24,23,101.6089,24.1594
"16721","Apheloscyta xiangdongensis","species","Norian","",228,208.5,113.800003,27.995001,123.59,28.57,"Hemiptera",23,21,100.7363,27.3634
"16821","Ipsvicioides minimus","species","Carnian","",237,228,131.169998,34.185001,134.63,17.8,"Hemiptera",24,23,116.7747,43.1149
"16831","Szeiinia huanglongensis","species","Late Triassic","",237,201.3,109.800003,35.599998,120.32,40.29,"Hemiptera",24,20,93.4077,42.994
"17162","Disivicia tianshanensis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17172","Suljuktaja turkestanensis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17182","Kerjieprosbole stigmatis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17192","Kerjiecoris oopsis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17202","Lacocorixa divena","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17213","Cutitegmena oonis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17221","Crypsacorixa tachis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17232","Homoptera","suborder","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17401","Mesojassus ipsviciensis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17422","Heteronella marksei","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17432","Heterojassus membranaceus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17441","Heteroptera","suborder","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17451","Tricrosbia minuta","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17482","Cercopoidea","superfamily","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17501","Homoptera","suborder","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17513","Hemiptera","order","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17522","Heterochterus timmsii","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"18091","Hexascytina tillyardi","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Hemiptera",23,21,118.3138,-58.3166
"18108","Microscytinella radians","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Hemiptera",23,21,118.3138,-58.3166
"18115","Platyscytinella paradoxa","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Hemiptera",23,21,118.3138,-58.3166
"18814","Pseudipsvicia ala","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"19392","Lufengnacta corrugis","species","Norian","",228,208.5,101.900002,25.15,111.87,25.1,"Hemiptera",23,21,90.3889,21.6403
"19621","Dysmorphoptiloides acostai","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"19942","Mesocixius parvus","species","Norian","",228,208.5,152.768997,-27.549999,114.15,-60.71,"Hemiptera",23,21,118.2538,-58.3227
"19952","Carsburgia knezouri","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"19962","Carsburgia knezouri","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"20002","Dysmorphoptiloides elongata","species","Norian","",228,208.5,152.800003,-27.546,114.2,-60.72,"Hemiptera",23,21,118.3055,-58.3285
"20042","Tennentsia princeps","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"20062","Heterochterus timmsii","species","Norian","",228,208.5,152.783997,-27.544001,114.18,-60.71,"Hemiptera",23,21,118.2815,-58.3217
"20072","Tennentsia princeps","species","Norian","",228,208.5,152.800003,-27.546,114.2,-60.72,"Hemiptera",23,21,118.3055,-58.3285
"20392","Duraznoscarta ramosa","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Hemiptera",24,23,-35.4933,-47.6342
"20402","Argentinoscytina clara","species","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Hemiptera",24,23,-35.4819,-47.637
"20415","Protopsyllidiidae","family","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Hemiptera",24,23,-35.4819,-47.637
"20492","Mesoscytina fistulae","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"20522","Mesoscytina magna","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"20532","Eurymelidium australe","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"20542","Eurymelidium australe","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"20552","Apheloscyta mesocampta","species","Norian","",228,208.5,152.830002,-27.584,114.2,-60.77,"Hemiptera",23,21,118.3281,-58.3733
"20582","Mesonirvana dmitryi","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"20592","Mesonirvana dmitryi","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"20872","Hallakkungis amisanus","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Hemiptera",23,21,111.4528,40.6577
"21214","Triassonepa solensis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Hemiptera",23,21,-19.7049,4.0879
"21462","Corixidae","family","Carnian","",237,228,84.932503,45.673332,85.08,50.75,"Hemiptera",24,23,66.3822,53.8334
"21821","Mesodiphthera grandis","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"21991","Hemiptera","order","Late Triassic","",237,201.3,119.565002,40.064999,131.8,42.6,"Hemiptera",24,20,105.312,45.6176
"22752","Crosbixius carsburgi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"22982","Saaloscytina carmonae","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"22992","Dysmorphoptiloides losrastrosensis","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"23002","Gualoscarta obscura","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"23032","Corixidae","family","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"23442","Mesojassus ipsviciensis","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"23452","Mesojassus australis","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"23522","Ipsvicia jonesi","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"23532","Ipsviciopsis elegans","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"23592","Mesocixiodes termioneura","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"24231","Hylicelloidea","superfamily","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Hemiptera",24,23,-35.4933,-47.6342
"24322","Tennentsia koreana","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Hemiptera",23,21,111.4528,40.6577
"24572","Duraznoscytinum aristovi","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Hemiptera",24,23,-35.4933,-47.6342
"24582","Tipuloidea cuyana","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Hemiptera",24,23,-35.4933,-47.6342
"24592","Cuyanoscytinum arcucciae","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Hemiptera",24,23,-35.4933,-47.6342
"3400","Homoptera","suborder","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Homoptera",23,21,118.1832,-58.3847
"10106","Knezouria unicus","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Homoptera",23,21,118.3176,-58.3883
"12115","Homoptera","suborder","Carnian","",237,228,88.18,43.125,90.36,50.01,"Homoptera",24,23,72.2225,53.8274
"13108","Homoptera","suborder","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Homoptera",23,21,118.273,-58.3286
"20109","Archexyela crosbyi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hymenoptera",23,21,118.273,-58.3286
"26313","Moltenia rieki","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hymenoptera",24,23,-4.7415,-59.7152
"10921","Potrerilloxyela menendezi","species","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Hymenoptera",24,23,-35.4819,-47.637
"12183","Archexyela ipswichensis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hymenoptera",23,21,118.273,-58.3286
"16973","Madygella humioi","species","Carnian","",237,228,131.149002,34.182999,134.61,17.81,"Hymenoptera",24,23,116.7508,43.1157
"16983","Xyeloidea","superfamily","Carnian","",237,228,131.149002,34.182999,134.61,17.81,"Hymenoptera",24,23,116.7508,43.1157
"4120","Tipulidites affinis","species","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Mecoptera",24,23,-35.4819,-47.637
"5127","Mecoptera","order","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Mecoptera",24,23,-4.7415,-59.7152
"7124","Neopermopanorpa mesembria","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"8117","Xenopanorpa didymovena","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"9119","Mesochorista proavita","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"10117","Neoparachorista perkinsi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"11117","Neoparachorista splendida","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"12120","Neoparachorista semiovena","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"13117","Triassochorista nana","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"14118","Archebittacus exilis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"15117","Xenochoristella hillae","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"16117","Austrochoristella whitehousei","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"17119","Mesotanyderus jonesi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Mecoptera",23,21,118.273,-58.3286
"4620","Mendozachorista volkheimeri","species","Norian","",228,208.5,-69.589996,-35.630001,-23.06,-45.59,"Mecoptera",23,21,-35.8662,-50.204
"5128","Mesopsyche triareolata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,118.1832,-58.3847
"5425","Mesochorista proavita","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,118.1832,-58.3847
"5524","Mecoptera","order","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,118.1832,-58.3847
"5820","Izjumus ukrainensis","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Mecoptera",23,21,31.1034,33.5539
"5919","Garazhovka triassica","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Mecoptera",23,21,31.1034,33.5539
"9018","Afristella delicatula","species","Carnian","",237,228,28,-31.533333,-1.82,-53.43,"Mecoptera",24,23,-3.1637,-60.3255
"9120","Mesoses magna","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Mecoptera",24,23,-4.7415,-59.7152
"9218","Mesoses optata","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Mecoptera",24,23,-4.7415,-59.7152
"17816","Worcestobia haradai","species","Carnian","",237,228,131.149002,34.182999,134.61,17.81,"Mecoptera",24,23,116.7508,43.1157
"18916","Mesopsyche dobrokhotovae","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Mecoptera",23,21,31.1034,33.5539
"19318","Liassochorista kenderlykensis","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Mecoptera",23,21,64.1849,55.1534
"21717","Pseudopolycentropodes virginicus","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Mecoptera",23,21,-19.7049,4.0879
"38314","Mesopsyche triareolata","species","Norian","",228,208.5,152.757004,-27.621,114.05,-60.76,"Mecoptera",23,21,118.188,-58.3857
"38414","Orthophlebiidae","family","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Mecoptera",23,21,118.1832,-58.3847
"48111","Protorthophlebia macula","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Mecoptera",24,23,72.2225,53.8274
"4824","Kalochorista isofurca","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Mecoptera",24,23,72.2225,53.8274
"4982","Mesochorista proavita","species","Norian","",228,208.5,152.779007,-27.551001,114.16,-60.72,"Mecoptera",23,21,118.269,-58.3267
"5165","Argentinopanorpa miguezi","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Mecoptera",24,23,-35.4933,-47.6342
"5255","Mesopsyche triareolata","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Mecoptera",23,21,118.3089,-58.393
"5263","Mesopsyche triareolata","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Mecoptera",23,21,118.3176,-58.3883
"5475","Mesopsyche dobrokhotovae","species","Norian","",228,208.5,126.625954,36.338951,138.14,38.97,"Mecoptera",23,21,111.4528,40.6577
"55111","Archebittacus exilis","species","Norian","",228,208.5,152.768997,-27.549999,114.15,-60.71,"Mecoptera",23,21,118.2538,-58.3227
"6154","Mesopsyche liaoi","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Mecoptera",24,23,72.2225,53.8274
"6295","Duraznochorista zavattierii","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Mecoptera",24,23,-35.4933,-47.6342
"6304","Potrerillopanorpa macloughlini","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Mecoptera",24,23,-35.4933,-47.6342
"20118","Izyumochauliodes aristovi","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Megaloptera",23,21,31.1034,33.5539
"21118","Sialidae","family","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Megaloptera",23,21,31.1034,33.5539
"22120","Megaloptera","order","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Megaloptera",23,21,31.1034,33.5539
"4924","Mesoberotha superba","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Neuroptera",23,21,118.273,-58.3286
