"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"2835","Notocupes brachycephalus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2836","Notocupes exiguus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2837","Anaglyphites minutissimus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2838","Loculitricoleus","genus","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2839","Tersus minor","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2840","Schizocoleidae","family","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2841","Coptoclavella jurassica","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2842","Timarchopsis longus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2843","Coptoclavidae","family","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2844","Helophorus (Mesosperchus) costalis","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2845","Hydrobiites mongolicus","species","Tithonian","",152.1,145,95.762001,44.136002,96,49.82,"Coleoptera",15,14,97.3811,45.5026
"2846","Anaglyphites minutissimus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2847","Timarchopsis longus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2848","Liadytes aspidytoides","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2849","Procalosoma incertum","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2850","Helophorus (Mesosperchus) costalis","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2851","Helophorus","genus","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2852","Hydrobiites mongolicus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2853","Hydrobiites minor","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2854","Hydraenidae","family","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2855","Artematopodites latissimus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2856","Platycrossos latus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2857","Platycrossos longus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2858","Helophorus","genus","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2859","Polysitum sharategense","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2860","Hydrobiites mongolicus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2861","Hydraenidae","family","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2862","Platycrossos mongolicus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2863","Platycrossos ovum","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2864","Platycrossos loxonicus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2865","Dzeregia platis","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2866","Lasiosyne insculpta","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2867","Lasiosyne longitarsus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2868","Eulichadidae","family","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2869","Eulichadidae","family","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Coleoptera",15,14,97.3919,45.5115
"2870","Lasiosyne insculpta","species","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Coleoptera",15,14,97.3919,45.5115
"2871","Eulichadidae","family","Tithonian","",152.1,145,95.791,44.141998,96.03,49.83,"Coleoptera",15,14,97.4082,45.5131
"2873","Lasiosyne insculpta","species","Tithonian","",152.1,145,95.791,44.141998,96.03,49.83,"Coleoptera",15,14,97.4082,45.5131
"2874","Lasiosyne insculpta","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2875","Manoelodes gratiosus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2876","Parashartegus distinctus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2877","Manopsis concavicollis","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2878","Shartegus transversus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2879","Mesocinetus subjectus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2880","Mesocinetus aequalis","species","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Coleoptera",15,14,97.3919,45.5115
"2881","Mesocinetus aequalis","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2882","Mesocinetus aequalis","species","Tithonian","",152.1,145,95.769997,44.134998,96.01,49.82,"Coleoptera",15,14,97.3894,45.5029
"2883","Mesocinetus angustitibialis","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2884","Mesocinetus elumbis","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2885","Mesagyrtoides fulvus","species","Tithonian","",152.1,145,95.765999,44.139,96,49.82,"Coleoptera",15,14,97.3841,45.5062
"2886","Paralucanus mesozoicus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2887","Shartegopsis miranda","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2888","Gobicar ponomarenkoi","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Coleoptera",15,14,97.3941,45.5078
"2889","Artematopodites maximus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2890","Artematopodites maximus","species","Tithonian","",152.1,145,95.769997,44.136501,96.01,49.82,"Coleoptera",15,14,97.3889,45.5044
"2891","Artematopodites crispulus","species","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Coleoptera",15,14,97.3919,45.5115
"2892","Artematopodites lepidus","species","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Coleoptera",15,14,97.3919,45.5115
"2893","Prospercheus cristatus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2894","Helophorus (Mesosperchus) inceptivus","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Coleoptera",15,14,97.3858,45.5044
"2991","Talbragarus averyi","species","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Coleoptera",15,14,104.1936,-78.3713
"2992","Rhopalomma stefaniae","species","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Coleoptera",15,14,104.1936,-78.3713
"2993","Otiorhynchites williamsi","species","Berriasian","Valanginian",145,132.9,114.425003,22.545,128.89,28.12,"Coleoptera",14,13,120.0542,23.6624
"2995","Otiorhynchites aberranis","species","Berriasian","Valanginian",145,132.9,114.440002,22.540001,128.91,28.12,"Coleoptera",14,13,120.0703,23.6621
"2996","Paklapwania lacustris","species","Berriasian","Valanginian",145,132.9,114.440002,22.540001,128.91,28.12,"Coleoptera",14,13,120.0703,23.6621
"2997","Paklapwania","genus","Berriasian","Valanginian",145,132.9,114.429001,22.540501,128.9,28.12,"Coleoptera",14,13,120.0596,23.6593
"2998","Otiorhynchites williamsi","species","Berriasian","Valanginian",145,132.9,114.425499,22.545,128.89,28.12,"Coleoptera",14,13,120.0547,23.6626
"2999","Lithocantharis lunglokshuiensis","species","Berriasian","Valanginian",145,132.9,114.425499,22.545,128.89,28.12,"Coleoptera",14,13,120.0547,23.6626
"3000","Equiflagrum pingchauensum","species","Berriasian","Valanginian",145,132.9,114.4245,22.548,128.89,28.12,"Coleoptera",14,13,120.0527,23.6651
"3001","Equiflagrum paklapwanensum","species","Berriasian","Valanginian",145,132.9,114.427498,22.552,128.89,28.12,"Coleoptera",14,13,120.0542,23.6698
"3002","Paklapwania platyelytris","species","Berriasian","Valanginian",145,132.9,114.427498,22.552,128.89,28.12,"Coleoptera",14,13,120.0542,23.6698
"3003","Explansimarginis","genus","Berriasian","Valanginian",145,132.9,114.427498,22.552,128.89,28.12,"Coleoptera",14,13,120.0542,23.6698
"3004","Otiorhynchites","genus","Berriasian","Valanginian",145,132.9,114.427498,22.552,128.89,28.12,"Coleoptera",14,13,120.0542,23.6698
"3007","Wongyekokia angustris","species","Berriasian","Valanginian",145,132.9,114.432999,22.5445,128.9,28.12,"Coleoptera",14,13,120.062,23.6643
"3008","Explansimarginis evidis","species","Berriasian","Valanginian",145,132.9,114.4245,22.548,128.89,28.12,"Coleoptera",14,13,120.0527,23.6651
"3009","Wongyekokia angustris","species","Berriasian","Valanginian",145,132.9,114.427498,22.552,128.89,28.12,"Coleoptera",14,13,120.0542,23.6698
"3063","Brochocoleus maximus","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Coleoptera",14,14,7.832,41.5272
"3064","Cionocoleus jepsoni","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Coleoptera",14,14,7.832,41.5272
"3070","Dermestidae","family","Kimmeridgian","Tithonian",157.3,145,-108.391647,40.455929,-42.89,27.75,"Coleoptera",16,14,-61.4956,38.2054
"3089","Wongaroo amplipectorale","species","Tithonian","",152.1,145,149.684601,-32.167149,127.9,-70.59,"Coleoptera",15,14,104.1677,-78.3637
"3090","Beattieellus jurassicus","species","Tithonian","",152.1,145,149.684601,-32.167149,127.9,-70.59,"Coleoptera",15,14,104.1677,-78.3637
"3091","Wongaroo amplipectorale","species","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Coleoptera",15,14,104.1936,-78.3713
"3092","Eucnemidae","family","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Coleoptera",15,14,104.1936,-78.3713
"3093","Elateridae","family","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Coleoptera",15,14,104.1936,-78.3713
"3094","Eucnemidae","family","Tithonian","",152.1,145,149.684601,-32.167149,127.9,-70.59,"Coleoptera",15,14,104.1677,-78.3637
"3129","Olisthaerinae","subfamily","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Coleoptera",15,14,104.1936,-78.3713
"3652","Thurmannia","genus","Late Valanginian","",140.2,136.4,-70.227501,-27.337221,-29.16,-30.49,"Coleoptera",14,14,-34.7738,-26.4047
"13102","Mesoforficula sinkianensis","species","Late Jurassic","",163.5,145,89.199997,42.849998,91.62,46.87,"Dermaptera",16,14,91.2753,43.2091
"9211","Dimapteron corami","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Dermaptera",14,14,7.832,41.5272
"10012","Proptychopterina tenera","species","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"10112","Proptychopterina immensa","species","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"10411","Eoptychoptera elevata","species","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"12711","Metatrichopteridium cladistorum","species","Valanginian","Barremian",139.8,125,109.449997,44.516666,115.28,43.56,"Diptera",14,12,111.3731,45.6504
"14211","Paraxymyia mongolica","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"14311","Complecia clara","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"14411","Simulidium priscum","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"14510","Pseudosimulium humidum","species","Middle Berriasian","",145,140.2,-1.98,51.080002,16.13,33.47,"Diptera",14,14,7.794,42.0018
"16011","Palaeobolbomyia yakutensis","species","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"16111","Palaeobolbomyia angustalata","species","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"207","Nemestrinidae","family","Early Tithonian","",150.8,145,11.145,48.895,23.87,32.07,"Diptera",15,14,19.0979,40.184
"20811","Nemestrinidae","family","Berriasian","Barremian",145,125,110.059998,44.830002,114.45,45.6,"Diptera",14,12,111.9668,45.9898
"20911","Cretaenne rasnicyni","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"21011","Podonomius blepharis","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"21111","Podonomius macromastix","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"21211","Podonomius robustus","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"21311","Tanypodinae","subfamily","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"23311","Palaepangonius finchi","species","Late Hauterivian","",136.4,130,-0.325,51.133331,22.76,35.83,"Diptera",14,13,9.1911,42.0789
"23811","Palaepangonius sellwoodi","species","Early Berriasian","",145,140.2,-1.95,50.599998,16.18,33,"Diptera",14,14,7.8321,41.5222
"23911","Ptiolinites heidiae","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"24011","Ptiolinites raypearcei","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"25911","Sciaridae","family","Late Hauterivian","",136.4,130,-1.440833,52.72139,22.05,37.47,"Diptera",14,13,8.2003,43.6498
"26011","Mycetophiloidea","superfamily","Late Hauterivian","",136.4,130,-1.440833,52.72139,22.05,37.47,"Diptera",14,13,8.2003,43.6498
"26111","Nannotanyderus incertus","species","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Diptera",15,14,97.3919,45.5115
"26210","Crenoptychoptera liturata","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Diptera",15,14,97.3858,45.5044
"26310","Chaoburmus amphilogos","species","Tithonian","",152.1,145,95.766998,44.137001,96.01,49.82,"Diptera",15,14,97.3858,45.5044
"26410","Mesocorethra cincta","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"26510","Rasnicynomma additum","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"26610","Palaeoperissomma ornatum","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"2722","Protanyderus mesozoicus","species","Valanginian","Barremian",139.8,125,109.449997,44.516666,115.28,43.56,"Diptera",14,12,111.3731,45.6504
"2741","Proptychopterina mongolica","species","Tithonian","",152.1,145,107.796997,45.591999,109.01,53.53,"Diptera",15,14,109.5941,46.6509
"30510","Procramptonomyia marianna","species","Early Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"30611","Procramptonomyia marianna","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"3074","Procramptonomyia marianna","species","Early Berriasian","",145,140.2,-1.95,50.599998,16.18,33,"Diptera",14,14,7.8321,41.5222
"3087","Procramptonomyia zigzagensis","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"3098","Procramptonomyiidae","family","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31011","Ellia purbeckensis","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31111","Elliidae","family","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"312","Eoptychoptera longifurcata","species","Early Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31310","Eoptychopterina demissa","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31410","Eoptychopterina dimidiata","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31510","Brodilka mitchelli","species","Early Berriasian","",145,140.2,-2.36,50.650002,15.86,33.03,"Diptera",14,14,7.4834,41.5673
"31610","Brodilka","genus","Early Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31710","Eucorethrina westwoodi","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"31810","Eucorethrina westwoodi","species","Early Berriasian","",145,140.2,-1.952,50.602001,16.17,33,"Diptera",14,14,7.8303,41.5242
"5901","Empidia wulpi","species","Early Tithonian","",150.8,145,11.145,48.91,23.87,32.08,"Diptera",15,14,19.0967,40.199
"7213","Eoptychopterina undensis","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"7221","Eoptychopterina daiensis","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"7241","Proptychopterina oleynikovi","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"7251","Crenoptychoptera gronskayae","species","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"7281","Shevioptera sinitsae","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"7291","Bolboia mira","species","Tithonian","",152.1,145,115.660004,50.759998,111.82,61.93,"Diptera",15,14,115.553,55.0092
"769","Eucorethrina","genus","Berriasian","Barremian",145,125,118.601997,62.158001,107.12,63.76,"Diptera",14,12,112.3185,66.4141
"8281","Dianafranksia fisheri","species","Early Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"8291","Opetiala shatalkini","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"8301","Kovalevimyia lacrimosa","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"8313","Kovalevimyia lacrimosa","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"8731","Tipunia austeni","species","Late Hauterivian","",136.4,130,-0.325,51.133331,22.76,35.83,"Diptera",14,13,9.1911,42.0789
"8741","Gynoplistia mitchelli","species","Late Hauterivian","",136.4,130,-0.325,51.133331,22.76,35.83,"Diptera",14,13,9.1911,42.0789
"8751","Palaeoarthroteles mesozoicus","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"8761","Palaeoarthroteles mesozoicus","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"9961","Calosargus (Calosargus) talbragarensis","species","Tithonian","",152.1,145,149.695007,-32.169998,127.92,-70.6,"Diptera",15,14,104.1936,-78.3713
"11441","Baleiomyia discussoria","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"11451","Baleiomyia discussoria","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"11461","Mesocorethra levis","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"11471","Mesocorethra levis","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"11481","Mesocorethra levis","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"11571","Praechaoborus","genus","Tithonian","",152.1,145,115.660004,50.759998,111.82,61.93,"Diptera",15,14,115.553,55.0092
"11591","Oryctochlus mirificus","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"11601","Oryctochlus mirificus","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"11612","Oryctochlus mirificus","species","Tithonian","",152.1,145,117.355003,51.735001,112.83,63.3,"Diptera",15,14,116.9776,56.2045
"11651","Oryctochlus vulcanus","species","Tithonian","",152.1,145,115.660004,50.759998,111.82,61.93,"Diptera",15,14,115.553,55.0092
"11661","Oryctochlus","genus","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"11671","Glushkovella pallida","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"1168","Podonominae","subfamily","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"11691","Podonominae","subfamily","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"11701","Podonominae","subfamily","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"11721","Podonominae","subfamily","Tithonian","",152.1,145,117.169998,51.82,112.52,63.32,"Diptera",15,14,116.7415,56.2602
"11731","Ulaia communis","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"11741","Ulaia communis","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"11751","Ulaia communis","species","Tithonian","",152.1,145,117.007004,51.337002,112.84,62.85,"Diptera",15,14,116.7673,55.7669
"11771","Ulaia communis","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"11791","Ulaia communis","species","Tithonian","",152.1,145,117.355003,51.735001,112.83,63.3,"Diptera",15,14,116.9776,56.2045
"11831","Ulaia communis","species","Tithonian","",152.1,145,107.790001,45.59,109.01,53.53,"Diptera",15,14,109.5871,46.6486
"11841","Ulaia magna","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"11871","Ulaia","genus","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"11881","Oryctochlus brundini","species","Tithonian","",152.1,145,95.775002,44.143002,96.01,49.83,"Diptera",15,14,97.3919,45.5115
"11891","Oryctochlus kaluginae","species","Tithonian","",152.1,145,95.776001,44.139,96.01,49.82,"Diptera",15,14,97.3941,45.5078
"12351","Tipunia intermedia","species","Early Tithonian","",150.8,145,11.145,48.91,23.87,32.08,"Diptera",15,14,19.0967,40.199
"12361","Crenoptychoptera bavarica","species","Early Tithonian","",150.8,145,11.145,48.908001,23.87,32.08,"Diptera",15,14,19.0968,40.197
"12761","Culicoidea","superfamily","Early Tithonian","",150.8,145,11.145,48.91,23.87,32.08,"Diptera",15,14,19.0967,40.199
"12771","Cecidomium grandaevum","species","Late Berriasian","",145,140.2,-1.95,50.605,16.17,33,"Diptera",14,14,7.832,41.5272
"12781","Remalia sphinx","species","Middle Berriasian","",145,140.2,-1.98,51.080002,16.13,33.47,"Diptera",14,14,7.794,42.0018
"12791","Hasmona leo","species","Middle Berriasian","",145,140.2,-1.98,51.080002,16.13,33.47,"Diptera",14,14,7.794,42.0018
"13012","Huabeitendipes wuqiensis","species","Valanginian","",139.8,132.9,108.199997,36.875,115.68,37.65,"Diptera",14,13,110.1839,37.5253
"13021","Huabeitendipes wuqiensis","species","Valanginian","",139.8,132.9,108.199997,36.880001,115.68,37.65,"Diptera",14,13,110.1836,37.5303
"13091","Mesoplecia oleynikovi","species","Tithonian","",152.1,145,102.559998,53.740002,94.37,60.36,"Diptera",15,14,100.5439,55.894
"13104","Pachyrhyphus transbaicalicus","species","Tithonian","",152.1,145,116.93,51.709999,112.35,63.15,"Diptera",15,14,116.5285,56.1184
"13121","Pleciofungivora tergenica","species","Tithonian","",152.1,145,117.355003,51.735001,112.83,63.3,"Diptera",15,14,116.9776,56.2045
"13151","Bryanka antis","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13161","Antefungivora zherichini","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13171","Pleciomima athos","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13181","Pleciomima porthos","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13191","Pleciomima aramis","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13201","Sciaromima major","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13212","Paralycoriomima brevisubcosta","species","Tithonian","",152.1,145,117.035004,52.310001,111.82,63.71,"Diptera",15,14,116.3855,56.7167
"13221","Daiamyia discifera","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"13231","Megarhyphus sophiae","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"13241","Pachyrhyphus transbaicalicus","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"13251","Mesorhyphus clavipes","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"13261","Bryanka venusta","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
"13271","Bryanka venustula","species","Tithonian","",152.1,145,117.615997,51.916,112.95,63.53,"Diptera",15,14,117.1838,56.4182
